Date,Price,Open,High,Low,Volume,Change %
5/7/2021,"16,363.70","16,329.60","16,431.70","16,159.50",5.36K,-0.82%
2/7/2021,"16,499.70","16,125.50","16,499.70","16,091.50",39.20K,1.04%
1/7/2021,"16,329.60","16,193.60","16,431.70","16,125.50",29.42K,0.00%
30/06/2021,"16,329.60","16,431.70","16,465.70","16,125.50",7.45K,-0.62%
29/06/2021,"16,431.70","16,193.60","16,465.70","16,193.60",32.63K,-0.21%
28/06/2021,"16,465.70","16,465.70","16,465.70","16,465.70",0.61K,0.00%
25/06/2021,"16,465.70","16,635.80","16,635.80","16,227.60",6.98K,0.21%
24/06/2021,"16,431.70","16,669.80","16,669.80","16,193.60",17.18K,0.21%
23/06/2021,"16,397.70","16,601.80","16,601.80","16,295.60",6.75K,0.42%
22/06/2021,"16,329.60","16,499.70","16,839.90","16,329.60",13.44K,0.00%
21/06/2021,"16,329.60","16,465.70","16,499.70","16,261.60",27.44K,-0.83%
18/06/2021,"16,465.70","16,465.70","16,805.90","16,193.60",42.56K,0.00%
17/06/2021,"16,465.70","16,499.70","16,635.80","16,329.60",16.27K,0.62%
16/06/2021,"16,363.70","16,329.60","16,465.70","16,159.50",21.90K,0.21%
15/06/2021,"16,329.60","16,329.60","16,465.70","16,329.60",8.68K,0.00%
14/06/2021,"16,329.60","16,839.90","16,839.90","16,193.60",52.47K,-1.44%
11/6/2021,"16,567.80","16,669.80","16,669.80","16,193.60",36.96K,-0.61%
10/6/2021,"16,669.80","16,976.00","16,976.00","16,227.60",8.99K,0.00%
9/6/2021,"16,669.80","17,010.00","17,010.00","16,091.50",27.44K,1.03%
8/6/2021,"16,499.70","17,350.20","17,350.20","16,499.70",18.10K,-2.61%
7/6/2021,"16,942.00","17,010.00","17,350.20","16,669.80",45.92K,0.00%
4/6/2021,"16,942.00","16,669.80","16,976.00","16,499.70",171.64K,2.05%
3/6/2021,"16,601.80","16,669.80","16,669.80","16,329.60",17.09K,1.67%
2/6/2021,"16,329.60","16,669.80","16,669.80","16,329.60",30.25K,-0.83%
1/6/2021,"16,465.70","17,860.50","17,860.50","16,295.60",10.93K,1.26%
31/05/2021,"16,261.60","16,261.60","16,669.80","16,193.60",20.72K,-1.44%
28/05/2021,"16,499.70","16,499.70","16,499.70","16,261.60",49.28K,0.00%
27/05/2021,"16,499.70","16,635.80","16,635.80","16,057.50",19.18K,-0.82%
26/05/2021,"16,635.80","16,635.80","16,635.80","16,193.60",15.68K,0.00%
25/05/2021,"16,635.80","17,010.00","17,010.00","16,329.60",18.41K,0.00%
24/05/2021,"16,635.80","16,839.90","16,839.90","16,397.70",16.18K,0.00%
21/05/2021,"16,635.80","16,805.90","16,805.90","16,159.50",20.72K,-0.20%
20/05/2021,"16,669.80","16,533.80","16,805.90","16,397.70",7.10K,0.82%
19/05/2021,"16,533.80","16,839.90","16,839.90","16,533.80",24.98K,0.21%
18/05/2021,"16,499.70","17,010.00","17,010.00","16,397.70",18.02K,-2.02%
17/05/2021,"16,839.90","17,010.00","17,010.00","16,669.80",4.48K,-0.60%
14/05/2021,"16,942.00","17,010.00","17,350.20","16,669.80",33.60K,-0.40%
13/05/2021,"17,010.00","18,813.10","18,813.10","16,669.80",14.92K,-0.60%
12/5/2021,"17,112.10","17,180.10","17,180.10","16,669.80",11.73K,0.60%
11/5/2021,"17,010.00","16,703.90","17,180.10","16,465.70",41.47K,2.25%
10/5/2021,"16,635.80","16,737.90","16,771.90","16,397.70",43.13K,-0.20%
7/5/2021,"16,669.80","16,669.80","16,771.90","16,567.80",2.38K,0.00%
6/5/2021,"16,669.80","16,771.90","16,771.90","16,669.80",0.93K,-0.41%
5/5/2021,"16,737.90","17,010.00","17,010.00","16,669.80",6.44K,-0.20%
4/5/2021,"16,771.90","17,010.00","17,010.00","16,669.80",10.11K,0.00%
29/04/2021,"16,771.90","16,669.80","16,771.90","16,601.80",5.88K,0.61%
28/04/2021,"16,669.80","16,805.90","16,839.90","16,669.80",5.32K,-0.81%
27/04/2021,"16,805.90","17,010.00","17,010.00","16,601.80",80.08K,0.82%
26/04/2021,"16,669.80","17,350.20","17,350.20","16,499.70",11.52K,-1.01%
23/04/2021,"16,839.90","16,839.90","16,976.00","16,669.80",13.86K,0.00%
22/04/2021,"16,839.90","17,316.20","17,316.20","16,737.90",14.00K,-2.75%
20/04/2021,"17,316.20","17,078.10","17,384.30","16,942.00",17.92K,-0.20%
19/04/2021,"17,350.20","17,690.40","17,962.60","17,010.00",14.00K,-0.78%
16/04/2021,"17,486.30","17,418.30","17,622.40","16,839.90",65.80K,-0.58%
15/04/2021,"17,588.40","17,690.40","17,690.40","17,350.20",28.56K,0.98%
14/04/2021,"17,418.30","17,724.50","17,724.50","17,350.20",29.38K,-1.54%
13/04/2021,"17,690.40","17,724.50","17,724.50","17,452.30",11.48K,0.00%
12/4/2021,"17,690.40","17,860.50","17,860.50","17,452.30",21.28K,0.00%
9/4/2021,"17,690.40","17,860.50","17,860.50","17,520.30",10.11K,-0.57%
8/4/2021,"17,792.50","17,860.50","17,962.60","17,520.30",44.80K,0.00%
7/4/2021,"17,792.50","17,962.60","17,962.60","17,622.40",16.83K,0.19%
6/4/2021,"17,758.50","17,860.50","17,928.60","17,554.40",30.24K,-0.57%
5/4/2021,"17,860.50","17,860.50","17,928.60","17,690.40",28.60K,0.00%
2/4/2021,"17,860.50","17,826.50","17,860.50","17,588.40",31.40K,0.96%
1/4/2021,"17,690.40","17,826.50","17,826.50","17,520.30",15.40K,-0.95%
31/03/2021,"17,860.50","17,894.60","17,894.60","17,690.40",7.39K,0.00%
30/03/2021,"17,860.50","17,894.60","17,894.60","17,690.40",16.26K,-0.19%
29/03/2021,"17,894.60","17,860.50","17,996.60","17,758.50",27.71K,0.77%
26/03/2021,"17,758.50","17,860.50","17,996.60","17,622.40",14.95K,-0.19%
25/03/2021,"17,792.50","17,962.60","18,030.60","17,690.40",9.00K,-1.32%
24/03/2021,"18,030.60","18,030.60","18,030.60","17,724.50",13.10K,0.00%
23/03/2021,"18,030.60","17,962.60","18,030.60","17,758.50",29.40K,0.19%
22/03/2021,"17,996.60","17,826.50","18,166.70","17,758.50",39.76K,0.00%
19/03/2021,"17,996.60","18,030.60","18,030.60","17,758.50",33.32K,-0.19%
18/03/2021,"18,030.60","17,996.60","18,030.60","17,724.50",53.20K,1.14%
17/03/2021,"17,826.50","18,711.00","18,711.00","17,724.50",42.02K,-1.13%
16/03/2021,"18,030.60","18,132.70","18,132.70","17,894.60",104.83K,-0.56%
15/03/2021,"18,132.70","17,996.60","18,132.70","17,826.50",49.00K,0.76%
12/3/2021,"17,996.60","17,996.60","17,996.60","17,758.50",45.95K,0.00%
11/3/2021,"17,996.60","17,996.60","17,996.60","17,724.50",44.58K,0.00%
10/3/2021,"17,996.60","17,996.60","17,996.60","17,792.50",37.80K,0.19%
9/3/2021,"17,962.60","17,996.60","17,996.60","17,724.50",30.35K,-0.19%
8/3/2021,"17,996.60","18,030.60","18,030.60","17,690.40",51.08K,0.00%
5/3/2021,"17,996.60","18,336.80","18,336.80","17,792.50",39.12K,-0.38%
4/3/2021,"18,064.70","19,561.50","19,561.50","17,860.50",81.84K,0.19%
3/3/2021,"18,030.60","18,030.60","18,030.60","17,894.60",15.96K,0.00%
2/3/2021,"18,030.60","18,064.70","18,200.70","17,860.50",51.80K,-0.19%
1/3/2021,"18,064.70","18,200.70","18,200.70","17,860.50",85.72K,-0.38%
26/02/2021,"18,132.70","18,711.00","19,731.60","17,894.60",26.63K,-0.37%
25/02/2021,"18,200.70","18,200.70","18,200.70","17,962.60",12.88K,0.00%
24/02/2021,"18,200.70","18,166.70","18,200.70","17,962.60",91.28K,0.00%
23/02/2021,"18,200.70","18,234.80","18,234.80","17,996.60",8.43K,-0.19%
22/02/2021,"18,234.80","18,234.80","18,336.80","18,030.60",42.56K,0.00%
19/02/2021,"18,234.80","18,677.00","18,677.00","18,064.70",23.83K,0.00%
18/02/2021,"18,234.80","18,268.80","18,336.80","17,962.60",61.32K,0.00%
17/02/2021,"18,234.80","19,119.30","19,901.70","18,030.60",45.11K,0.75%
9/2/2021,"18,098.70","18,132.70","18,132.70","17,622.40",32.48K,1.33%
8/2/2021,"17,860.50","18,200.70","18,200.70","17,860.50",21.84K,-1.50%
5/2/2021,"18,132.70","18,302.80","18,302.80","17,792.50",43.43K,-0.37%
4/2/2021,"18,200.70","18,030.60","18,302.80","17,792.50",36.96K,0.94%
3/2/2021,"18,030.60","18,336.80","18,336.80","17,826.50",65.57K,0.00%
2/2/2021,"18,030.60","18,336.80","18,336.80","17,792.50",14.84K,0.00%
1/2/2021,"18,030.60","17,996.60","18,370.80","17,792.50",8.20K,0.19%
29/01/2021,"17,996.60","18,370.80","18,370.80","17,180.10",36.68K,1.73%
28/01/2021,"17,690.40","18,370.80","18,370.80","16,839.90",122.39K,-3.35%
27/01/2021,"18,302.80","18,268.80","18,677.00","18,064.70",19.35K,0.56%
26/01/2021,"18,200.70","18,575.00","18,711.00","18,200.70",41.44K,-2.19%
25/01/2021,"18,609.00","19,051.20","19,051.20","18,200.70",35.37K,0.74%
22/01/2021,"18,472.90","18,711.00","18,711.00","18,200.70",63.84K,-0.73%
21/01/2021,"18,609.00","18,711.00","19,901.70","18,404.90",86.68K,0.92%
20/01/2021,"18,438.90","18,881.10","20,276.00","18,030.60",69.22K,0.00%
19/01/2021,"18,438.90","18,847.10","18,881.10","17,690.40",189.78K,-1.09%
18/01/2021,"18,643.00","18,881.10","18,881.10","18,370.80",79.67K,0.00%
15/01/2021,"18,643.00","18,711.00","19,017.20","18,506.90",136.64K,0.74%
14/01/2021,"18,506.90","18,711.00","18,711.00","18,404.90",42.56K,0.00%
13/01/2021,"18,506.90","18,813.10","18,881.10","18,472.90",65.83K,-1.63%
12/1/2021,"18,813.10","18,813.10","19,731.60","18,370.80",68.35K,0.73%
11/1/2021,"18,677.00","18,336.80","19,969.80","18,302.80",82.60K,2.81%
8/1/2021,"18,166.70","18,166.70","18,200.70","17,928.60",67.34K,0.00%
7/1/2021,"18,166.70","18,166.70","18,166.70","17,894.60",33.94K,0.00%
6/1/2021,"18,166.70","18,336.80","18,336.80","17,894.60",22.14K,0.19%
5/1/2021,"18,132.70","18,132.70","18,336.80","17,894.60",64.74K,0.00%
4/1/2021,"18,132.70","18,132.70","18,132.70","17,928.60",79.25K,0.00%
31/12/2020,"18,132.70","18,030.60","18,200.70","18,030.60",8.95K,0.00%
30/12/2020,"18,132.70","18,132.70","18,200.70","17,928.60",30.70K,-0.19%
